median,Q1,Q3,max,min,length,mean,coverage,evalue,inflation,type
0.003663003663003663,0.0001326259946949602,0.1,1.0,0.0001326259946949602,10943,0.1497702551711198,40,1e-40,2,no dsDNA
0.02040816326530612,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72032,0.20980460439972967,50,1e-100,1_6,all
0.02040816326530612,0.0018315018315018315,0.25,1.0,0.0001326259946949602,71915,0.20921935649206608,50,1e-100,1_6,no poly
0.6666666666666666,0.1111111111111111,1.0,1.0,0.000925925925925926,117,0.5695319828580728,50,1e-100,1_6,poly
0.022222222222222223,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,62160,0.2212414885793461,50,1e-100,1_6,dsDNA
0.003257328990228013,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9872,0.13779116025417032,50,1e-100,1_6,no dsDNA
0.014285714285714285,0.0018315018315018315,0.25,1.0,0.0001326259946949602,91630,0.20982288234665147,50,1e-60,1_2,all
0.014285714285714285,0.0018315018315018315,0.25,1.0,0.0001326259946949602,91536,0.2093564706167549,50,1e-60,1_2,no poly
0.9205882352941177,0.2600182149362477,1.0,1.0,0.000925925925925926,94,0.6640086707276073,50,1e-60,1_2,poly
0.01834862385321101,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,80919,0.2190926089730159,50,1e-60,1_2,dsDNA
0.0027472527472527475,0.0001326259946949602,0.0922793074084587,1.0,0.0001326259946949602,10711,0.13979235215537303,50,1e-60,1_2,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,65207,0.20663103461820032,70,1e-120,1_4,all
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,65064,0.20593690827461514,70,1e-120,1_4,no poly
0.4,0.10263157894736842,1.0,1.0,0.000925925925925926,143,0.5224536669191013,70,1e-120,1_4,poly
0.023809523809523808,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,55455,0.21911587630050797,70,1e-120,1_4,dsDNA
0.00513581223628692,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9752,0.13563565977279732,70,1e-120,1_4,no dsDNA
0.021739130434782608,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72166,0.20977375691141298,50,1e-100,1_8,all
0.02040816326530612,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72049,0.20919018797097516,50,1e-100,1_8,no poly
0.6666666666666666,0.1111111111111111,1.0,1.0,0.000925925925925926,117,0.5691375055405186,50,1e-100,1_8,poly
0.022222222222222223,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,62278,0.22117850692287083,50,1e-100,1_8,dsDNA
0.003257328990228013,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9888,0.1379427474844741,50,1e-100,1_8,no dsDNA
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,79774,0.23782786107817966,40,1e-05,2,all
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,79693,0.2373436069596836,40,1e-05,2,no poly
0.9902912621359223,0.28,1.0,1.0,0.0022471910112359553,81,0.7142681507732976,40,1e-05,2,poly
0.017191977077363897,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,71011,0.24417839808214337,40,1e-05,2,dsDNA
0.0058823529411764705,0.0001326259946949602,0.14285714285714285,1.0,0.0001326259946949602,8763,0.18636626308794,40,1e-05,2,no dsDNA
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,97039,0.22106679989096414,40,1e-20,2,all
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,96958,0.2206510640562733,40,1e-20,2,no poly
0.9902912621359223,0.375,1.0,1.0,0.001851851851851852,81,0.7187077265572013,40,1e-20,2,poly
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,86858,0.22782412410445269,40,1e-20,2,dsDNA
0.00423728813559322,0.0001326259946949602,0.11764705882352941,1.0,0.0001326259946949602,10181,0.16341748582209203,40,1e-20,2,no dsDNA
0.014285714285714285,0.0018315018315018315,0.2857142857142857,1.0,0.0001326259946949602,104305,0.21219561043906382,40,1e-40,3,all
0.014285714285714285,0.0018315018315018315,0.2857142857142857,1.0,0.0001326259946949602,104209,0.21179120038337115,40,1e-40,3,no poly
0.9442724458204335,0.19411764705882356,1.0,1.0,0.000925925925925926,96,0.6511869384981771,40,1e-40,3,poly
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,93238,0.2196154324896562,40,1e-40,3,dsDNA
0.003663003663003663,0.0001326259946949602,0.1,1.0,0.0001326259946949602,11067,0.14968459857016256,40,1e-40,3,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,65360,0.20666300718587272,70,1e-120,1_6,all
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,65215,0.20595434619434047,70,1e-120,1_6,no poly
0.4,0.10526315789473684,1.0,1.0,0.000925925925925926,145,0.5253893972739697,70,1e-120,1_6,poly
0.02564102564102564,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,55582,0.21908618714431177,70,1e-120,1_6,dsDNA
0.0054727235103845615,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9778,0.1360447633272142,70,1e-120,1_6,no dsDNA
0.021739130434782608,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72283,0.20978027985082892,50,1e-100,2,all
0.02040816326530612,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72165,0.20920268611199602,50,1e-100,2,no poly
0.6458333333333333,0.1111111111111111,1.0,1.0,0.000925925925925926,118,0.5630180100447264,50,1e-100,2,poly
0.022222222222222223,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,62375,0.2211906255615393,50,1e-100,2,dsDNA
0.003257328990228013,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9908,0.1379473858555164,50,1e-100,2,no dsDNA
0.014285714285714285,0.0018315018315018315,0.2727272727272727,1.0,0.0001326259946949602,92176,0.21062818872903452,50,1e-60,1_4,all
0.014285714285714285,0.0018315018315018315,0.26666666666666666,1.0,0.0001326259946949602,92077,0.2101549110894425,50,1e-60,1_4,no poly
0.875,0.24074074074074073,1.0,1.0,0.000925925925925926,99,0.6508098576251277,50,1e-60,1_4,poly
0.019801980198019802,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,81395,0.21989195145001564,50,1e-60,1_4,dsDNA
0.0027472527472527475,0.0001326259946949602,0.1,1.0,0.0001326259946949602,10781,0.14068811205022366,50,1e-60,1_4,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,65471,0.20667567390182873,70,1e-120,1_8,all
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,65326,0.2059700046834436,70,1e-120,1_8,no poly
0.4,0.10526315789473684,1.0,1.0,0.000925925925925926,145,0.5245966901792413,70,1e-120,1_8,poly
0.02564102564102564,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,55672,0.21906433117564786,70,1e-120,1_8,dsDNA
0.005494505494505495,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9799,0.1362908052674721,70,1e-120,1_8,no dsDNA
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,82693,0.2404439216066467,40,1e-05,3,all
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,82602,0.2399391711788133,40,1e-05,3,no poly
0.96,0.3275,1.0,1.0,0.0022471910112359553,91,0.6986130956714327,40,1e-05,3,poly
0.02040816326530612,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,73693,0.24690487212216827,40,1e-05,3,dsDNA
0.0058823529411764705,0.0001326259946949602,0.16666666666666666,1.0,0.0001326259946949602,9000,0.18754094090216644,40,1e-05,3,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72624,0.2096019616948544,50,1e-100,3,all
0.021739130434782608,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72503,0.20901694848777796,50,1e-100,3,no poly
0.625,0.1111111111111111,1.0,1.0,0.000925925925925926,121,0.5601409084111056,50,1e-100,3,poly
0.022222222222222223,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,62664,0.22103068449602695,50,1e-100,3,dsDNA
0.003663003663003663,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9960,0.13769739486627258,50,1e-100,3,no dsDNA
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,98968,0.22305906985416332,40,1e-20,3,all
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,98876,0.22262374263364568,40,1e-20,3,no poly
0.9536842105263157,0.27481481481481485,1.0,1.0,0.001851851851851852,92,0.6909222682878784,40,1e-20,3,poly
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,88618,0.22990065309310886,40,1e-20,3,dsDNA
0.004305043050430504,0.0001326259946949602,0.125,1.0,0.0001326259946949602,10350,0.16448057483301626,40,1e-20,3,no dsDNA
0.014285714285714285,0.0018315018315018315,0.2857142857142857,1.0,0.0001326259946949602,105787,0.21261828666172036,40,1e-40,5,all
0.014285714285714285,0.0018315018315018315,0.2857142857142857,1.0,0.0001326259946949602,105676,0.21221930823212645,40,1e-40,5,no poly
0.6666666666666666,0.16333333333333333,1.0,1.0,0.000925925925925926,111,0.5924601292361572,40,1e-40,5,poly
0.015384615384615385,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,94535,0.22018245617352228,40,1e-40,5,dsDNA
0.003663003663003663,0.0001326259946949602,0.10526315789473684,1.0,0.0001326259946949602,11252,0.1490670277923462,40,1e-40,5,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,65555,0.20664636730362998,70,1e-120,2,all
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,65410,0.20594153934434292,70,1e-120,2,no poly
0.4,0.10526315789473684,1.0,1.0,0.000925925925925926,145,0.5245966901792413,70,1e-120,2,poly
0.02564102564102564,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,55747,0.21902642443892512,70,1e-120,2,dsDNA
0.005494505494505495,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9808,0.13628023301312248,70,1e-120,2,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,73200,0.20944312047765784,50,1e-100,5,all
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,73072,0.20886483541743078,50,1e-100,5,no poly
0.4605263157894737,0.10526315789473684,1.0,1.0,0.000925925925925926,128,0.5395716042347747,50,1e-100,5,poly
0.022222222222222223,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,63139,0.22096489021991264,50,1e-100,5,dsDNA
0.003663003663003663,0.0001326259946949602,0.1,1.0,0.0001326259946949602,10061,0.13713688652912112,50,1e-100,5,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,65801,0.20669538861151943,70,1e-120,3,all
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,65656,0.20599436141720243,70,1e-120,3,no poly
0.4,0.10526315789473684,1.0,1.0,0.000925925925925926,145,0.5241205021982583,70,1e-120,3,poly
0.02564102564102564,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,55952,0.2191163307747816,70,1e-120,3,dsDNA
0.005494505494505495,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9849,0.13613222931424612,70,1e-120,3,no dsDNA
0.014285714285714285,0.0018315018315018315,0.2727272727272727,1.0,0.0001326259946949602,92534,0.2109212147788562,50,1e-60,1_6,all
0.014285714285714285,0.0018315018315018315,0.2727272727272727,1.0,0.0001326259946949602,92432,0.21044211093926174,50,1e-60,1_6,no poly
0.875,0.23148148148148145,1.0,1.0,0.000925925925925926,102,0.6450832353808152,50,1e-60,1_6,poly
0.02040816326530612,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,81701,0.22019844060726515,50,1e-60,1_6,dsDNA
0.0027472527472527475,0.0001326259946949602,0.1,1.0,0.0001326259946949602,10833,0.14095365017008293,50,1e-60,1_6,no dsDNA
0.01834862385321101,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,85357,0.2420542251333892,40,1e-05,5,all
0.017721518987341773,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,85248,0.24158907845810854,40,1e-05,5,no poly
0.6730769230769231,0.16666666666666666,1.0,1.0,0.0022471910112359553,109,0.6058415992097071,40,1e-05,5,poly
0.022222222222222223,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,76093,0.24883405434192477,40,1e-05,5,dsDNA
0.0058823529411764705,0.0001326259946949602,0.16666666666666666,1.0,0.0001326259946949602,9264,0.18636580285736348,40,1e-05,5,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,73724,0.20921536368888743,50,1e-100,8,all
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,73589,0.20862674755810182,50,1e-100,8,no poly
0.4,0.10526315789473684,1.0,1.0,0.000749063670411985,135,0.5300721966398654,50,1e-100,8,poly
0.022222222222222223,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,63591,0.22071335098185887,50,1e-100,8,dsDNA
0.003663003663003663,0.0001326259946949602,0.10416666666666667,1.0,0.0001326259946949602,10133,0.1370582029322164,50,1e-100,8,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,66238,0.20656113430141212,70,1e-120,5,all
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,66091,0.20586420964894936,70,1e-120,5,no poly
0.4,0.10526315789473684,1.0,1.0,0.000925925925925926,147,0.5198975098518687,70,1e-120,5,poly
0.02564102564102564,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,56321,0.2190719131801294,70,1e-120,5,dsDNA
0.005494505494505495,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9917,0.13550944757879108,70,1e-120,5,no dsDNA
0.014285714285714285,0.0018315018315018315,0.2857142857142857,1.0,0.0001326259946949602,107103,0.21262998885340725,40,1e-40,8,all
0.014285714285714285,0.0018315018315018315,0.2857142857142857,1.0,0.0001326259946949602,106981,0.21223026214424165,40,1e-40,8,no poly
0.5732574679943101,0.125,1.0,1.0,0.000925925925925926,122,0.5631477189619905,40,1e-40,8,poly
0.01834862385321101,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,95695,0.22028931133002083,40,1e-40,8,dsDNA
0.0036900369003690036,0.0001326259946949602,0.1,1.0,0.0001326259946949602,11408,0.14838043902876402,40,1e-40,8,no dsDNA
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,101117,0.2240131995558539,40,1e-20,5,all
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,101008,0.22360145404704873,40,1e-20,5,no poly
0.6730769230769231,0.16,1.0,1.0,0.001851851851851852,109,0.6055690743576103,40,1e-20,5,poly
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,90545,0.23105484789147973,40,1e-20,5,dsDNA
0.004909289820679872,0.0001326259946949602,0.125,1.0,0.0001326259946949602,10572,0.16370426571653862,40,1e-20,5,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,66625,0.2062505421411077,70,1e-120,8,all
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,66468,0.2055298786268061,70,1e-120,8,no poly
0.35294117647058826,0.10526315789473684,1.0,1.0,0.000925925925925926,157,0.5113528508583043,70,1e-120,8,poly
0.02564102564102564,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,56615,0.21883382775358773,70,1e-120,8,dsDNA
0.005535055350553505,0.0001326259946949602,0.1,1.0,0.0001326259946949602,10010,0.1350814397484446,70,1e-120,8,no dsDNA
0.02040816326530612,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,87303,0.24216209807228312,40,1e-05,8,all
0.02005730659025788,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,87183,0.2416958908970836,40,1e-05,8,no poly
0.6458333333333333,0.1563182811361981,1.0,1.0,0.0022471910112359553,120,0.5808732660340735,40,1e-05,8,poly
0.02564102564102564,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,77846,0.24906977235909145,40,1e-05,8,dsDNA
0.0058823529411764705,0.0001326259946949602,0.16666666666666666,1.0,0.0001326259946949602,9457,0.1853010625926511,40,1e-05,8,no dsDNA
0.014285714285714285,0.0018315018315018315,0.2777777777777778,1.0,0.0001326259946949602,92799,0.21098217411705603,50,1e-60,1_8,all
0.014285714285714285,0.0018315018315018315,0.2727272727272727,1.0,0.0001326259946949602,92697,0.21050453431637928,50,1e-60,1_8,no poly
0.875,0.23148148148148145,1.0,1.0,0.000925925925925926,102,0.6450584153262112,50,1e-60,1_8,poly
0.02040816326530612,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,81931,0.22025026910212162,50,1e-60,1_8,dsDNA
0.0027472527472527475,0.0001326259946949602,0.1,1.0,0.0001326259946949602,10868,0.14111243817471084,50,1e-60,1_8,no dsDNA
0.02040816326530612,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72188,0.20841963704618774,60,1e-100,1_2,all
0.02040816326530612,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72067,0.20783793545862697,60,1e-100,1_2,no poly
0.6666666666666666,0.10526315789473684,1.0,1.0,0.000925925925925926,121,0.5548782181267173,60,1e-100,1_2,poly
0.022222222222222223,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,62287,0.2197585533658317,60,1e-100,1_2,dsDNA
0.0031779661016949155,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9901,0.13708673321812367,60,1e-100,1_2,no dsDNA
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,102844,0.2240170701338772,40,1e-20,8,all
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,102724,0.22359953009116576,40,1e-20,8,no poly
0.6458333333333333,0.15125,1.0,1.0,0.001851851851851852,120,0.5814452646962942,40,1e-20,8,poly
0.015384615384615385,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,92088,0.23112279344409428,40,1e-20,8,dsDNA
0.005208333333333333,0.0001326259946949602,0.125,1.0,0.0001326259946949602,10756,0.1631810857352838,40,1e-20,8,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,65945,0.20467501129637952,80,1e-120,1_2,all
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,65792,0.20401333979768002,80,1e-120,1_2,no poly
0.3333333333333333,0.1,1.0,1.0,0.000749063670411985,153,0.4892024050378154,80,1e-120,1_2,poly
0.022222222222222223,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,56052,0.21700394597008177,80,1e-120,1_2,dsDNA
0.004556962025316456,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9893,0.13482143337963465,80,1e-120,1_2,no dsDNA
0.02040816326530612,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72462,0.20875804566725664,60,1e-100,1_4,all
0.02040816326530612,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72339,0.2081876951595239,60,1e-100,1_4,no poly
0.625,0.10526315789473684,1.0,1.0,0.000925925925925926,123,0.5441936991540831,60,1e-100,1_4,poly
0.022222222222222223,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,62509,0.22007310347238335,60,1e-100,1_4,dsDNA
0.003257328990228013,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9953,0.13769475335934292,60,1e-100,1_4,no dsDNA
0.014285714285714285,0.0018315018315018315,0.2857142857142857,1.0,0.0001326259946949602,92984,0.21101962049419973,50,1e-60,2,all
0.014285714285714285,0.0018315018315018315,0.2727272727272727,1.0,0.0001326259946949602,92882,0.21054548531472975,50,1e-60,2,no poly
0.8875,0.20555555555555557,1.0,1.0,0.000925925925925926,102,0.6427708336268648,50,1e-60,2,poly
0.02040816326530612,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,82095,0.22029112647285695,50,1e-60,2,dsDNA
0.0027472527472527475,0.0001326259946949602,0.1,1.0,0.0001326259946949602,10889,0.14111932815166447,50,1e-60,2,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,66152,0.2050507511270461,80,1e-120,1_4,all
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,65992,0.20433097942206965,80,1e-120,1_4,no poly
0.3660714285714286,0.10394736842105262,1.0,1.0,0.000749063670411985,160,0.5019205908445702,80,1e-120,1_4,poly
0.022922636103151862,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,56221,0.21735506356870712,80,1e-120,1_4,dsDNA
0.005494505494505495,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9931,0.13539404487564882,80,1e-120,1_4,no dsDNA
0.02040816326530612,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72665,0.20891231793317644,60,1e-100,1_6,all
0.02040816326530612,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72540,0.208327325768644,60,1e-100,1_6,no poly
0.6666666666666666,0.10526315789473684,1.0,1.0,0.000925925925925926,125,0.5483949708546505,60,1e-100,1_6,poly
0.022222222222222223,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,62687,0.22023579623095182,60,1e-100,1_6,dsDNA
0.003257328990228013,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9978,0.13777232153583785,60,1e-100,1_6,no dsDNA
0.014285714285714285,0.0018315018315018315,0.25,1.0,0.0001326259946949602,102354,0.2087817897638254,50,1e-40,1_2,all
0.014285714285714285,0.0018315018315018315,0.25,1.0,0.0001326259946949602,102268,0.20839470857644884,50,1e-40,1_2,no poly
0.9442724458204335,0.2222222222222222,1.0,1.0,0.000925925925925926,86,0.669084334771121,50,1e-40,1_2,poly
0.014285714285714285,0.0018315018315018315,0.3125,1.0,0.000361271676300578,91526,0.2159976757876617,50,1e-40,1_2,dsDNA
0.003257328990228013,0.0001326259946949602,0.1,1.0,0.0001326259946949602,10828,0.14778796041236283,50,1e-40,1_2,no dsDNA
0.014285714285714285,0.0018315018315018315,0.2857142857142857,1.0,0.0001326259946949602,93626,0.21124721734555915,50,1e-60,3,all
0.014285714285714285,0.0018315018315018315,0.275,1.0,0.0001326259946949602,93517,0.2107752126962848,50,1e-60,3,no poly
0.8,0.2,1.0,1.0,0.000925925925925926,109,0.6162055548335087,50,1e-60,3,poly
0.02040816326530612,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,82647,0.22056862433671454,50,1e-60,3,dsDNA
0.0027472527472527475,0.0001326259946949602,0.1,1.0,0.0001326259946949602,10979,0.1410781378667343,50,1e-60,3,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,66299,0.20506725221473107,80,1e-120,1_6,all
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,66136,0.2043335640401968,80,1e-120,1_6,no poly
0.375,0.10526315789473684,1.0,1.0,0.000749063670411985,163,0.5027556025889566,80,1e-120,1_6,poly
0.023809523809523808,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,56339,0.21732877290209557,80,1e-120,1_6,dsDNA
0.005494505494505495,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9960,0.13570964036679622,80,1e-120,1_6,no dsDNA
0.02040816326530612,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72799,0.2088783473997483,60,1e-100,1_8,all
0.02040816326530612,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72673,0.2082978767196015,60,1e-100,1_8,no poly
0.6125,0.10526315789473684,1.0,1.0,0.000925925925925926,126,0.5436763294498214,60,1e-100,1_8,poly
0.022222222222222223,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,62806,0.2201908769276208,60,1e-100,1_8,dsDNA
0.003257328990228013,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9993,0.13777910497729665,60,1e-100,1_8,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,66405,0.2050583541403869,80,1e-120,1_8,all
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,66242,0.20432369790036412,80,1e-120,1_8,no poly
0.375,0.10526315789473684,1.0,1.0,0.000749063670411985,163,0.5036172415734446,80,1e-120,1_8,poly
0.02564102564102564,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,56427,0.2173156706279786,80,1e-120,1_8,dsDNA
0.005494505494505495,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9978,0.1357414973108281,80,1e-120,1_8,no dsDNA
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,76333,0.22628733995917147,50,1e-05,1_2,all
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.0001326259946949602,76254,0.22581193048620246,50,1e-05,1_2,no poly
0.9666666666666667,0.2222222222222222,1.0,1.0,0.0022471910112359553,79,0.6851718203614346,50,1e-05,1_2,poly
0.014285714285714285,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,67859,0.23211948327218956,50,1e-05,1_2,dsDNA
0.005535055350553505,0.0001326259946949602,0.125,1.0,0.0001326259946949602,8474,0.17958408139437382,50,1e-05,1_2,no dsDNA
0.014285714285714285,0.0018315018315018315,0.2857142857142857,1.0,0.0001326259946949602,94604,0.2113085494556384,50,1e-60,5,all
0.014285714285714285,0.0018315018315018315,0.2857142857142857,1.0,0.0001326259946949602,94487,0.21084802263849245,50,1e-60,5,no poly
0.6666666666666666,0.15789473684210525,1.0,1.0,0.000925925925925926,117,0.5832213475041469,50,1e-60,5,poly
0.021739130434782608,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,83502,0.22068634464376305,50,1e-60,5,dsDNA
0.0027472527472527475,0.0001326259946949602,0.1,1.0,0.0001326259946949602,11102,0.14077489301546717,50,1e-60,5,no dsDNA
0.021739130434782608,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72911,0.20889807677667036,60,1e-100,2,all
0.02040816326530612,0.0018315018315018315,0.25,1.0,0.0001326259946949602,72784,0.20831405427009314,60,1e-100,2,no poly
0.6,0.10526315789473684,1.0,1.0,0.000925925925925926,127,0.543602754876787,60,1e-100,2,poly
0.022222222222222223,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,62895,0.22020515911241162,60,1e-100,2,dsDNA
0.0034893267651888342,0.0001326259946949602,0.1,1.0,0.0001326259946949602,10016,0.13789578609112235,60,1e-100,2,no dsDNA
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,66497,0.2051720721652748,80,1e-120,2,all
0.022222222222222223,0.0018315018315018315,0.25,1.0,0.0001326259946949602,66331,0.20444411029896953,80,1e-120,2,no poly
0.3333333333333333,0.10526315789473684,1.0,1.0,0.000749063670411985,166,0.49605423212851923,80,1e-120,2,poly
0.02564102564102564,0.0018315018315018315,0.3333333333333333,1.0,0.000361271676300578,56500,0.2173785683743723,80,1e-120,2,dsDNA
0.005535055350553505,0.0001326259946949602,0.1,1.0,0.0001326259946949602,9997,0.13618467236393375,80,1e-120,2,no dsDNA
0.014285714285714285,0.0018315018315018315,0.3076923076923077,1.0,0.0001326259946949602,95336,0.2155873335500077,50,1e-20,1_2,all
0.014285714285714285,0.0018315018315018315,0.3076923076923077,1.0,0.0001326259946949602,95256,0.2151935512172705,50,1e-20,1_2,no poly
