cluster_id	nb_of_protein	number_of_genome	number_of_genome_in_valid_branches	unclassified_genome	nb_polyprotein	number_leaves_in_subtree	homogeneity	shared_taxonomy	valid_branches	inflation	coverage	evalue	unclassified_cluster	first_node
96580	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Plasmaviridae;Plasmavirus	Plasmavirus	2	60	1e-30	False	dsDNA viruses, no RNA stage
3	345	341	340	0	1	2746	0.12381646030589949	Viruses	ssRNA viruses|ssDNA viruses	2	70	1e-30	False	Viruses
4	343	339	338	0	1	2746	0.12308812818645302	Viruses	ssRNA viruses|ssDNA viruses	2	70	1e-30	False	Viruses
32	142	141	130	0	117	130	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae	Potyvirus|Poacevirus|Tritimovirus|Rymovirus|Ipomovirus|Brambyvirus	2	70	1e-30	False	ssRNA viruses
130	85	85	79	0	2	87	0.9080459770114943	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae	Quinvirinae|Trivirinae	2	70	1e-30	False	ssRNA viruses
138	84	81	40	0	49	41	0.975609756097561	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Rio Bravo virus group|Yellow fever virus group|Seaborne tick-borne virus group|tick-borne encephalitis virus group|Japanese encephalitis virus group|Dengue virus group|mosquito-borne viruses|Kokobera virus group|Ntaya virus group|Modoc virus group	2	70	1e-30	False	ssRNA viruses
224	70	70	67	0	1	1975	0.033924050632911394	Viruses	Siphoviridae|Podoviridae|Myoviridae	2	70	1e-30	False	Viruses
281	62	60	49	0	44	52	0.9423076923076923	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales	Hunnivirus|Aphthovirus|Teschovirus|Cosavirus|Enterovirus|Rosavirus|Torchivirus|Rabovirus|Mischivirus|Erbovirus|Mosavirus|Sapelovirus|Senecavirus|Cardiovirus	2	70	1e-30	False	ssRNA viruses
487	46	45	41	0	1	405	0.10123456790123457	Viruses;ssDNA viruses;Geminiviridae	Capulavirus|Mastrevirus|Grablovirus|Begomovirus	2	70	1e-30	False	ssDNA viruses
492	46	46	35	0	8	38	0.9210526315789473	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae	Gammacoronavirus|Alphacoronavirus|Betacoronavirus	2	70	1e-30	False	ssRNA viruses
619	41	41	34	0	5	34	1.0	Viruses	Maculavirus|Marafivirus|Tymovirus	2	70	1e-30	False	Viruses
716	38	38	35	0	1	52	0.6730769230769231	Viruses	Luteoviridae|Polemovirus	2	70	1e-30	False	Viruses
814	34	24	14	0	20	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	2	70	1e-30	False	ssRNA viruses
853	33	33	32	0	1	32	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae	Arenavirus (unclassified Arenaviridae)|Mammarenavirus	2	70	1e-30	False	ssRNA viruses
1003	29	29	23	0	16	24	0.9583333333333334	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales	Passerivirus|Oscivirus|Rosavirus|Sakobuvirus|Gallivirus|Kobuvirus|Sicinivirus	2	70	1e-30	False	ssRNA viruses
1175	26	26	23	0	8	23	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	Sapovirus|Lagovirus|Vesivirus|Nebovirus	2	70	1e-30	False	ssRNA viruses
1256	24	24	14	0	15	14	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	2	70	1e-30	False	ssRNA viruses
1296	24	24	24	0	1	24	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales;Hantaviridae;Orthohantavirus	Orthohantavirus	2	70	1e-30	False	ssRNA viruses
1393	22	22	15	0	12	15	1.0	Viruses	Parechovirus|Potamipivirus|Aquamavirus|Kunsagivirus|Limnipivirus|Avihepatovirus|Pasivirus|Avisivirus	2	70	1e-30	False	Viruses
1681	20	20	16	0	1	25	0.64	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae	Mamastrovirus	2	70	1e-30	False	ssRNA viruses
1834	19	19	19	0	14	20	0.95	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Sobemovirus|Barnaviridae	2	70	1e-30	False	ssRNA viruses
1835	19	19	13	0	19	14	0.9285714285714286	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Alphavirus	SFV complex|WEEV complex|VEEV complex|EEEV complex	2	70	1e-30	False	ssRNA viruses
2049	18	18	18	0	10	18	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	70	1e-30	False	ssRNA viruses
2248	17	17	16	0	15	16	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Hepacivirus	2	70	1e-30	False	ssRNA viruses
2447	16	13	13	0	12	15	0.8666666666666667	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Velarivirus|Crinivirus	2	70	1e-30	False	ssRNA viruses
2448	16	16	16	0	12	19	0.8421052631578947	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	2	70	1e-30	False	ssRNA viruses
2991	14	12	11	0	1	1626	0.006765067650676507	Viruses	Siphoviridae|Myoviridae	2	70	1e-30	False	Viruses
3064	14	13	13	0	2	17	0.7647058823529411	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae	Arteriviridae	2	70	1e-30	False	ssRNA viruses
3100	14	14	14	0	1	50	0.28	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Nairoviridae|Peribunyaviridae	2	70	1e-30	False	ssRNA viruses
3239	13	13	13	0	9	13	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae	Fabavirus|Comovirus	2	70	1e-30	False	ssRNA viruses
3567	12	12	12	0	5	12	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Pestivirus	Pestivirus	2	70	1e-30	False	ssRNA viruses
3616	12	10	10	0	4	10	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	2	70	1e-30	False	Retro-transcribing viruses
3927	11	11	11	0	1	22	0.5	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Alphacoronavirus	Alphacoronavirus	2	70	1e-30	False	ssRNA viruses
3961	11	8	8	0	1	8	1.0	Viruses;Retro-transcribing viruses;Hepadnaviridae;Orthohepadnavirus	Orthohepadnavirus	2	70	1e-30	False	Retro-transcribing viruses
3976	11	9	9	0	8	9	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Comovirus	Comovirus	2	70	1e-30	False	ssRNA viruses
4386	10	10	10	0	2	65	0.15384615384615385	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Bunyavirales	Phenuiviridae|Peribunyaviridae	2	70	1e-30	False	ssRNA viruses
4387	10	9	8	0	5	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae	Tremovirus|Hepatovirus	2	70	1e-30	False	ssRNA viruses
4463	10	9	4	0	10	6	0.6666666666666666	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Japanese encephalitis virus group	2	70	1e-30	False	ssRNA viruses
4476	10	10	10	0	3	10	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae;Vesivirus	Vesivirus	2	70	1e-30	False	ssRNA viruses
4951	9	9	9	0	1	61	0.14754098360655737	Viruses;Retro-transcribing viruses;Retroviridae	Orthoretrovirinae|Spumaretrovirinae	2	70	1e-30	False	Retro-transcribing viruses
4982	9	8	3	0	6	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	2	70	1e-30	False	Retro-transcribing viruses
5117	9	9	9	0	1	1975	0.004556962025316456	Viruses;dsDNA viruses, no RNA stage;Caudovirales	Siphoviridae|Podoviridae|Myoviridae	2	70	1e-30	False	dsDNA viruses, no RNA stage
5319	9	9	9	0	7	9	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Pegivirus	Pegivirus	2	70	1e-30	False	ssRNA viruses
5497	8	8	4	0	1	5	0.8	Viruses	Aparavirus	2	70	1e-30	False	Viruses
5501	8	8	7	0	8	72	0.09722222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Flavivirus	2	70	1e-30	False	ssRNA viruses
5527	8	8	7	0	5	7	1.0	Viruses	Macluravirus|Bymovirus	2	70	1e-30	False	Viruses
5647	8	8	8	0	4	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	2	70	1e-30	False	ssRNA viruses
5648	8	8	8	0	7	8	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Torradovirus	Torradovirus	2	70	1e-30	False	ssRNA viruses
5655	8	8	6	0	2	6	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae	Megrivirus	2	70	1e-30	False	ssRNA viruses
5792	8	8	3	0	3	3	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	2	70	1e-30	False	Retro-transcribing viruses
5808	8	8	8	0	6	8	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Orthomyxoviridae	Influenzavirus B|Influenzavirus A	2	70	1e-30	False	ssRNA viruses
6520	7	7	6	0	1	25	0.24	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Astroviridae	Mamastrovirus	2	70	1e-30	False	ssRNA viruses
6530	7	7	7	0	2	27	0.25925925925925924	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Gammaretrovirus	2	70	1e-30	False	Retro-transcribing viruses
6586	7	7	6	0	3	13	0.46153846153846156	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae	Betacoronavirus	2	70	1e-30	False	ssRNA viruses
6588	7	7	5	0	2	5	1.0	Viruses	Alphanodavirus	2	70	1e-30	False	Viruses
6593	7	7	7	0	3	8	0.875	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	70	1e-30	False	Retro-transcribing viruses
6791	7	7	7	0	1	7	1.0	Viruses;ssDNA viruses;Parvoviridae;Densovirinae;Iteradensovirus	Iteradensovirus	2	70	1e-30	False	ssDNA viruses
6966	7	6	6	0	1	8	0.75	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	70	1e-30	False	Retro-transcribing viruses
7142	7	7	7	0	6	7	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Caliciviridae	St-Valerien swine virus|Norovirus	2	70	1e-30	False	ssRNA viruses
7755	6	6	6	0	2	8	0.75	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae;Trivirinae	Divavirus|Capillovirus	2	70	1e-30	False	ssRNA viruses
7840	6	6	6	0	1	6	1.0	Viruses;dsRNA viruses;Birnaviridae	Avibirnavirus|Blosnavirus|Aquabirnavirus	2	70	1e-30	False	dsRNA viruses
7847	6	6	6	0	3	8	0.75	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	70	1e-30	False	Retro-transcribing viruses
8114	6	6	3	0	1	1335	0.0022471910112359553	Viruses	ssRNA positive-strand viruses, no DNA stage	2	70	1e-30	False	Viruses
9442	5	5	1	0	3	3	0.3333333333333333	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Murine leukemia virus	2	70	1e-30	False	Retro-transcribing viruses
9526	5	5	5	0	4	18	0.2777777777777778	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	70	1e-30	False	ssRNA viruses
9531	5	5	5	0	1	9	0.5555555555555556	Viruses;dsDNA viruses, no RNA stage;Adenoviridae;Atadenovirus	Atadenovirus	2	70	1e-30	False	dsDNA viruses, no RNA stage
9606	5	5	5	0	5	5	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae	Cardiovirus|Dicipivirus	2	70	1e-30	False	ssRNA viruses
10214	5	5	5	0	1	17	0.29411764705882354	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae	Arteriviridae	2	70	1e-30	False	ssRNA viruses
11812	4	4	4	0	2	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Cheravirus	Cheravirus	2	70	1e-30	False	ssRNA viruses
11813	4	4	4	0	2	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Cheravirus	Cheravirus	2	70	1e-30	False	ssRNA viruses
12074	4	4	4	0	3	5	0.8	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	2	70	1e-30	False	ssRNA viruses
12076	4	4	4	0	1	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Hepeviridae	Orthohepevirus|Piscihepevirus	2	70	1e-30	False	ssRNA viruses
12082	4	4	4	0	3	4	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Fabavirus	Fabavirus	2	70	1e-30	False	ssRNA viruses
12091	4	4	4	0	3	53	0.07547169811320754	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	70	1e-30	False	ssRNA viruses
12561	4	4	4	0	2	18	0.2222222222222222	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	70	1e-30	False	ssRNA viruses
12898	4	4	3	0	1	10	0.3	Viruses;Retro-transcribing viruses;Retroviridae	Betaretrovirus	2	70	1e-30	False	Retro-transcribing viruses
12949	4	4	4	0	1	5	0.8	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	Alphatetraviridae|Permutotetraviridae|Carmotetraviridae	2	70	1e-30	False	ssRNA viruses
13138	4	4	4	0	1	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	2	70	1e-30	False	Retro-transcribing viruses
13139	4	4	4	0	1	4	1.0	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	2	70	1e-30	False	Retro-transcribing viruses
16200	3	3	3	0	2	3	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Coronaviridae;Coronavirinae;Gammacoronavirus	Gammacoronavirus	2	70	1e-30	False	ssRNA viruses
16236	3	3	3	0	1	18	0.16666666666666666	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	70	1e-30	False	ssRNA viruses
16269	3	3	3	0	1	8	0.375	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	2	70	1e-30	False	Retro-transcribing viruses
16524	3	3	3	0	1	3	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Benyviridae;Benyvirus	Benyvirus	2	70	1e-30	False	ssRNA viruses
16532	3	3	3	0	3	3	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Waikavirus	Waikavirus	2	70	1e-30	False	ssRNA viruses
16546	3	3	3	0	3	8	0.375	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	70	1e-30	False	Retro-transcribing viruses
16700	3	3	3	0	1	10	0.3	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Closterovirus	Closterovirus	2	70	1e-30	False	ssRNA viruses
18169	3	3	3	0	1	4	0.75	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Lentivirus;Primate lentivirus group	Primate lentivirus group	2	70	1e-30	False	Retro-transcribing viruses
18185	3	3	3	0	1	8	0.375	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	70	1e-30	False	Retro-transcribing viruses
18193	3	3	2	0	2	21	0.09523809523809523	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Iflaviridae	Iflavirus	2	70	1e-30	False	ssRNA viruses
18618	3	3	3	0	3	18	0.16666666666666666	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae	Betaretrovirus|Alpharetrovirus	2	70	1e-30	False	Retro-transcribing viruses
19559	3	3	3	0	1	17	0.17647058823529413	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae	Arteriviridae	2	70	1e-30	False	ssRNA viruses
19999	3	3	3	0	2	10	0.3	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Closterovirus	Closterovirus	2	70	1e-30	False	ssRNA viruses
22044	3	3	2	0	1	3	0.6666666666666666	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Phic31virus	2	70	1e-30	False	dsDNA viruses, no RNA stage
22815	2	2	2	0	1	8	0.25	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	2	70	1e-30	False	Retro-transcribing viruses
23158	2	2	1	0	1	10	0.1	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Closterovirus	2	70	1e-30	False	ssRNA viruses
23169	2	2	2	0	2	18	0.1111111111111111	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	70	1e-30	False	ssRNA viruses
23170	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	70	1e-30	False	ssRNA viruses
23174	2	1	1	0	1	40	0.025	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae	Closteroviridae	2	70	1e-30	False	ssRNA viruses
23189	2	2	2	0	2	8	0.25	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Deltaretrovirus	Deltaretrovirus	2	70	1e-30	False	Retro-transcribing viruses
23203	2	2	2	0	1	10	0.2	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Betaretrovirus	Betaretrovirus	2	70	1e-30	False	Retro-transcribing viruses
23487	2	2	2	0	1	53	0.03773584905660377	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	70	1e-30	False	ssRNA viruses
23586	2	2	2	0	1	1335	0.00149812734082397	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage	ssRNA positive-strand viruses, no DNA stage	2	70	1e-30	False	ssRNA viruses
23653	2	2	2	0	1	1080	0.001851851851851852	Viruses;dsDNA viruses, no RNA stage;Caudovirales;Siphoviridae	Siphoviridae	2	70	1e-30	False	dsDNA viruses, no RNA stage
24759	2	2	2	0	1	17	0.11764705882352941	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae	Arteriviridae	2	70	1e-30	False	ssRNA viruses
25184	2	2	1	0	1	1	1.0	Viruses;dsRNA viruses;Birnaviridae	Entomobirnavirus	2	70	1e-30	False	dsRNA viruses
25377	2	2	2	0	1	10	0.2	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Closterovirus	Closterovirus	2	70	1e-30	False	ssRNA viruses
25729	2	2	2	0	2	19	0.10526315789473684	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Sobemovirus	Sobemovirus	2	70	1e-30	False	ssRNA viruses
35972	1	1	1	0	1	17	0.058823529411764705	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Gammaretrovirus	2	70	1e-30	False	Retro-transcribing viruses
40134	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	2	70	1e-30	False	Retro-transcribing viruses
42830	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Picornaviridae;Dicipivirus	Dicipivirus	2	70	1e-30	False	ssRNA viruses
45229	1	1	1	0	1	66	0.015151515151515152	Viruses;Retro-transcribing viruses;Retroviridae	Retroviridae	2	70	1e-30	False	Retro-transcribing viruses
45239	1	1	1	0	1	10	0.1	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Closterovirus	Closterovirus	2	70	1e-30	False	ssRNA viruses
49612	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Phycodnaviridae;Coccolithovirus	Coccolithovirus	2	70	1e-30	False	dsDNA viruses, no RNA stage
52852	1	1	1	0	1	8	0.125	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Alpharetrovirus	Alpharetrovirus	2	70	1e-30	False	Retro-transcribing viruses
56172	1	1	1	0	1	17	0.058823529411764705	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae	Arteriviridae	2	70	1e-30	False	ssRNA viruses
58081	1	1	1	0	1	3	0.3333333333333333	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Closteroviridae;Velarivirus	Velarivirus	2	70	1e-30	False	ssRNA viruses
60465	1	1	1	0	1	17	0.058823529411764705	Viruses;Retro-transcribing viruses;Retroviridae;Orthoretrovirinae;Gammaretrovirus	Gammaretrovirus	2	70	1e-30	False	Retro-transcribing viruses
62773	1	1	1	0	1	5	0.2	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae;Bymovirus	Bymovirus	2	70	1e-30	False	ssRNA viruses
66305	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Sequivirus	Sequivirus	2	70	1e-30	False	ssRNA viruses
68044	1	1	1	0	1	17	0.058823529411764705	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Nidovirales;Arteriviridae	Arteriviridae	2	70	1e-30	False	ssRNA viruses
73587	1	1	1	0	1	1	1.0	Viruses;dsRNA viruses;Reoviridae;Spinareovirinae;Oryzavirus	Oryzavirus	2	70	1e-30	False	dsRNA viruses
73749	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	2	70	1e-30	False	ssRNA viruses
73750	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Togaviridae;Rubivirus	Rubivirus	2	70	1e-30	False	ssRNA viruses
74838	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Sadwavirus	Sadwavirus	2	70	1e-30	False	ssRNA viruses
74839	1	1	1	0	1	1	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Sadwavirus	Sadwavirus	2	70	1e-30	False	ssRNA viruses
77307	1	1	1	0	1	53	0.018867924528301886	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	70	1e-30	False	ssRNA viruses
77308	1	1	1	0	1	53	0.018867924528301886	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae	Secoviridae	2	70	1e-30	False	ssRNA viruses
80723	1	1	1	0	1	72	0.013888888888888888	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae;Flavivirus	Flavivirus	2	70	1e-30	False	ssRNA viruses
81468	1	1	1	0	1	18	0.05555555555555555	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales;Secoviridae;Comovirinae;Nepovirus	Nepovirus	2	70	1e-30	False	ssRNA viruses
98811	1	1	1	0	1	1	1.0	Viruses;dsDNA viruses, no RNA stage;Plasmaviridae;Plasmavirus	Plasmavirus	2	70	1e-30	False	dsDNA viruses, no RNA stage
3	344	340	339	0	1	2746	0.12345229424617625	Viruses	ssRNA viruses|ssDNA viruses	2	80	1e-30	False	Viruses
4	336	332	331	0	1	2746	0.12053896576839039	Viruses	ssRNA viruses|ssDNA viruses	2	80	1e-30	False	Viruses
36	124	123	114	0	103	114	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Potyviridae	Rymovirus|Potyvirus	2	80	1e-30	False	ssRNA viruses
252	64	62	40	0	37	41	0.975609756097561	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Flaviviridae	Rio Bravo virus group|Yellow fever virus group|Seaborne tick-borne virus group|tick-borne encephalitis virus group|Japanese encephalitis virus group|Dengue virus group|mosquito-borne viruses|Kokobera virus group|Ntaya virus group|Modoc virus group	2	80	1e-30	False	ssRNA viruses
256	63	63	58	0	2	58	1.0	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Tymovirales;Betaflexiviridae	Robigovirus|Foveavirus|Carlavirus	2	80	1e-30	False	ssRNA viruses
271	61	59	48	0	44	49	0.9795918367346939	Viruses;ssRNA viruses;ssRNA positive-strand viruses, no DNA stage;Picornavirales	Hunnivirus|Aphthovirus|Teschovirus|Cosavirus|Enterovirus|Torchivirus|Rabovirus|Mischivirus|Erbovirus|Mosavirus|Sapelovirus|Senecavirus|Cardiovirus	2	80	1e-30	False	ssRNA viruses
601	40	40	34	0	5	34	1.0	Viruses	Maculavirus|Marafivirus|Tymovirus	2	80	1e-30	False	Viruses
722	36	36	36	0	1	37	0.972972972972973	Viruses;ssDNA viruses;Geminiviridae;Mastrevirus	Mastrevirus	2	80	1e-30	False	ssDNA viruses
777	34	34	33	0	1	52	0.6346153846153846	Viruses	Luteoviridae|Polemovirus	2	80	1e-30	False	Viruses
809	33	33	32	0	1	32	1.0	Viruses;ssRNA viruses;ssRNA negative-strand viruses;Arenaviridae	Arenavirus (unclassified Arenaviridae)|Mammarenavirus	2	80	1e-30	False	ssRNA viruses
